[train: 2, 450 / 468] FPS: 49.0 (53.0)  ,  DataTime: 0.242 (0.096)  ,  ForwardTime: 2.272  ,  TotalTime: 2.610  ,  Loss/total: 2.29511  ,  Loss/giou: 1.26755  ,  Loss/l1: 0.33441  ,  Loss/location: 0.19153  ,  IoU: 0.06199
[train: 2, 468 / 468] FPS: 49.2 (91.9)  ,  DataTime: 0.244 (0.096)  ,  ForwardTime: 2.263  ,  TotalTime: 2.603  ,  Loss/total: 2.30830  ,  Loss/giou: 1.27963  ,  Loss/l1: 0.33761  ,  Loss/location: 0.18466  ,  IoU: 0.05968
[val: 2, 50 / 78] FPS: 32.3 (291.0)  ,  DataTime: 3.587 (0.117)  ,  ForwardTime: 0.257  ,  TotalTime: 3.961  ,  Loss/total: 2.64593  ,  Loss/giou: 1.58685  ,  Loss/l1: 0.41961  ,  Loss/location: 0.01006  ,  IoU: 0.00153
[val: 2, 78 / 78] FPS: 32.6 (554.7)  ,  DataTime: 3.559 (0.113)  ,  ForwardTime: 0.251  ,  TotalTime: 3.924  ,  Loss/total: 2.64953  ,  Loss/giou: 1.58846  ,  Loss/l1: 0.42056  ,  Loss/location: 0.00967  ,  IoU: 0.00145
[train: 3, 50 / 468] FPS: 46.2 (43.1)  ,  DataTime: 0.550 (0.085)  ,  ForwardTime: 2.135  ,  TotalTime: 2.770  ,  Loss/total: 2.63726  ,  Loss/giou: 1.57219  ,  Loss/l1: 0.41865  ,  Loss/location: 0.01845  ,  IoU: 0.00322
[train: 3, 100 / 468] FPS: 47.7 (34.8)  ,  DataTime: 0.434 (0.089)  ,  ForwardTime: 2.163  ,  TotalTime: 2.685  ,  Loss/total: 2.62801  ,  Loss/giou: 1.56988  ,  Loss/l1: 0.41574  ,  Loss/location: 0.01879  ,  IoU: 0.00329
[train: 3, 150 / 468] FPS: 47.9 (56.3)  ,  DataTime: 0.393 (0.089)  ,  ForwardTime: 2.188  ,  TotalTime: 2.670  ,  Loss/total: 2.62194  ,  Loss/giou: 1.56612  ,  Loss/l1: 0.41361  ,  Loss/location: 0.02178  ,  IoU: 0.00435
[train: 3, 200 / 468] FPS: 48.0 (51.0)  ,  DataTime: 0.372 (0.090)  ,  ForwardTime: 2.202  ,  TotalTime: 2.664  ,  Loss/total: 2.59888  ,  Loss/giou: 1.55773  ,  Loss/l1: 0.40652  ,  Loss/location: 0.02484  ,  IoU: 0.00511
[train: 3, 250 / 468] FPS: 48.0 (53.9)  ,  DataTime: 0.346 (0.091)  ,  ForwardTime: 2.230  ,  TotalTime: 2.667  ,  Loss/total: 2.58880  ,  Loss/giou: 1.55811  ,  Loss/l1: 0.40292  ,  Loss/location: 0.02337  ,  IoU: 0.00460
[train: 3, 300 / 468] FPS: 48.0 (48.2)  ,  DataTime: 0.341 (0.091)  ,  ForwardTime: 2.233  ,  TotalTime: 2.665  ,  Loss/total: 2.57577  ,  Loss/giou: 1.55029  ,  Loss/l1: 0.39927  ,  Loss/location: 0.02730  ,  IoU: 0.00586
